"CMTE_ID","CMTE_NM","TRES_NM","CMTE_ST1","CMTE_ST2","CMTE_CITY","CMTE_ST","CMTE_ZIP","CMTE_DSGN","CMTE_TP","CMTE_PTY_AFFILIATION","CMTE_FILING_FREQ","ORG_TP","CONNECTED_ORG_NM","CAND_ID","robin_id","display_name","group","type","id","dataset","dataset_id"
"C00566877","GREAT LAKES BAY REGIONAL ALLIANCE FEDERAL PAC","FREED  CPA, CSEP, MARK R.","5915 EASTMAN AVE","SUITE 100","MIDLAND","MI","48640","U","N","","Q","","NONE","","1583200173597713523","GREAT LAKES BAY REGIONAL ALLIANCE FEDERAL PAC","","Committee","C00566877","fec","C00566877"
"C00567057","CLEVELAND 2016 HOST COMMITTEE INC","JON J PINNEY","1375 EAST NINTH STREET 20TH FLOOR","","CLEVELAND","OH","441141793","U","X","REP","T","H","","","1583200173597718714","CLEVELAND 2016 HOST COMMITTEE INC","REP","Committee","C00567057","fec","C00567057"
"C00567065","COALITION FOR OHIO'S FUTURE","STEWART, LINDSEY","341 S. THIRD STREET","300","COLUMBUS","OH","43215","U","O","","T","","","","1583200173597879502","COALITION FOR OHIO'S FUTURE","","Committee","C00567065","fec","C00567065"
"C00567081","ENERGY INFRASTRUCTURE COUNCIL POLITICAL ACTION COMMITTEE","RALLS, STEVE","300 NEW JERSEY AVENUE, NW","9TH FLOOR","WASHINGTON","DC","20001","U","N","","M","T","ENERGY INFRASTRUCTURE COUNCIL","","1583200173597106741","ENERGY INFRASTRUCTURE COUNCIL POLITICAL ACTION COMMITTEE","","Committee","C00567081","fec","C00567081"
"C00567107","JAX CHAMBER COMMITTEE FOR GOOD GOVERNMENT","SHELLY R MOSKWA","3 INDEPENDENT DRIVE","","JACKSONVILLE","FL","32202","B","N","","T","T","","","1583200173597101278","JAX CHAMBER COMMITTEE FOR GOOD GOVERNMENT","","Committee","C00567107","fec","C00567107"
"C00567180","AMERICA UNLIMITED","JACKSON, LAURA","5745 SOUTHWEST 75TH STREET","#283","GAINESVILLE","FL","32608","D","N","","T","","","","1583200173597173117","AMERICA UNLIMITED","","Committee","C00567180","fec","C00567180"
"C00567206","OREGON VICTORY FUND","JUDITH ZAMORE","232 NE 9TH AVE","","PORTLAND","OR","97232","J","N","","Q","","DEMOCRATIC PARTY OF OREGON","S6OR00110","1583200173597688092","OREGON VICTORY FUND","","Committee","C00567206","fec","C00567206"
"C00567263","GERDAU AMERISTEEL US INC. (GERDAU PAC)","PARR, ADAM","4221 W. BOY SCOUT BLVD.","SUITE 600","TAMPA","FL","33607","U","Q","","M","C","GERDAU AMERISTEEL US INC.","","1583200173597526732","GERDAU AMERISTEEL US INC. (GERDAU PAC)","","Committee","C00567263","fec","C00567263"
"C00567297","FAITH AND FREEDOM FUND","HEAD, TIMOTHY","PO BOX 958213","","DULUTH","GA","30095","U","N","","A","","NONE","","1583200173597231178","FAITH AND FREEDOM FUND","","Committee","C00567297","fec","C00567297"
"C00567313","VISIONARY LEADERS FUND","AARON, TROST V.","PO BOX 19514","","LENEXA","KS","66285","U","O","","Q","","VISIONARY LEADERS FUND","","1583200173597460319","VISIONARY LEADERS FUND","","Committee","C00567313","fec","C00567313"
"C00567370","BRYAN MILLER FOR US SENATE","MIKE MCCAULEY","10 WEST BROADWAY STE 500","","SALT LAKE CITY ","UT","84101","P","S","REP","Q","","","S4WY00147","1583200173597597284","BRYAN MILLER FOR US SENATE","REP","Committee","C00567370","fec","C00567370"
"C00567388","NEXSTAR BROADCASTING GROUP INC. POLITICAL ACTION COMMITTEE","CARTER, THOMAS","545 E. JOHN CARPENTER FREEWAY","SUITE 700","IRVING","TX","75062","U","Q","","M","C","","","158320017359754224","NEXSTAR BROADCASTING GROUP INC. POLITICAL ACTION COMMITTEE","","Committee","C00567388","fec","C00567388"
"C00567396","CHANGE CAMPAIGN SUPER PAC","ADAM GREEN","PO BOX 73395","","WASHINGTON","DC","20056","U","O","","Q","","","","1583200173598678159","CHANGE CAMPAIGN SUPER PAC","","Committee","C00567396","fec","C00567396"
"C00567412","CHAMBER OF DIGITAL COMMERCE POLITICAL ACTION COMMITTEE","BORING, PERIANNE","1667 K STREET NW","SUITE 640","WASHINGTON","DC","20006","U","N","","Q","T","CHAMBER OF DIGITAL COMMERCE","","1583200173598643278","CHAMBER OF DIGITAL COMMERCE POLITICAL ACTION COMMITTEE","","Committee","C00567412","fec","C00567412"
"C00567495","JOBS UNITE LABOR AND INDUSTRY IN AMERICA PAC (JULIA PAC)","JENNIFER MAY","PO BOX 15320","","WASHINGTON","DC","20003","D","N","","Q","","","","1583200173598101318","JOBS UNITE LABOR AND INDUSTRY IN AMERICA PAC (JULIA PAC)","","Committee","C00567495","fec","C00567495"
"C00567511","BYRNE VICTORY FUND","NEWMAN, J. ASHLEY","PO BOX 3723","","MONTGOMERY","AL","36109","J","N","","T","","","H4AL01123","1583200173598257216","BYRNE VICTORY FUND","","Committee","C00567511","fec","C00567511"
"C00567545","BOOTS POLITICAL ACTION COMMITTEE","RALLS, STEVE","332 W LEE HWY","#303","WARRENTON","VA","20186","D","N","","M","","","","1583200173598444191","BOOTS POLITICAL ACTION COMMITTEE","","Committee","C00567545","fec","C00567545"
"C00567560","AG AMERICA","SECHRIST, ERICA ANN","PO BOX 3479","","GLEN ALLEN","VA","23058","U","V","","T","","","","1583200173598248395","AG AMERICA","","Committee","C00567560","fec","C00567560"
"C00567578","JEFF BOSS FOR PRESIDENT 2016","JEFF BOSS","7002 BLVD EAST APT 26G","","GUTTENBERG","NJ","07093","P","P","DEM","Q","","","","1583200173598792709","JEFF BOSS FOR PRESIDENT 2016","DEM","Committee","C00567578","fec","C00567578"
"C00567677","REPUBLICANS INSPIRING SUCCESS & EMPOWERMENT PROJECT (RISE PROJECT)","CARLIN, ROBERT F.","PO BOX 2485","","SPRINGFIELD","VA","22152","J","H","","T","","","H4CA45097","1583200173598854611","REPUBLICANS INSPIRING SUCCESS & EMPOWERMENT PROJECT (RISE PROJECT)","","Committee","C00567677","fec","C00567677"
"C00567693","HAWAII PAC","ZAMORE, JUDITH","918 PENNSYLVANIA AVE SE","","WASHINGTON","DC","20003","D","Q","","M","","","","1583200173598512790","HAWAII PAC","","Committee","C00567693","fec","C00567693"
"C00567735","HERNANDEZ VIVONI INC","RAUL MALDONADO","MARGINAL SUMMIT HILLS","","SAN JUAN","PR","00920","P","H","OTH","Q","","","H4PR00095","1583200173598315137","HERNANDEZ VIVONI INC","OTH","Committee","C00567735","fec","C00567735"
"C00567784","BLACK AMERICANS FOR A BETTER FUTURE","MARSTON, CHRIS","45 N HILL DR","STE 100","WARRENTON","VA","20186","U","O","","Q","","NONE","","1583200173598847234","BLACK AMERICANS FOR A BETTER FUTURE","","Committee","C00567784","fec","C00567784"
"C00567792","NATIONAL ASSOCIATION OF RESIDENTIAL PROPERTY MANGERS, INC. POLITICAL ACTION COMMITTEE (NARPM PAC)","PHILLIPS, GAIL","638 INDEPENDENCE PARKWAY","SUITE 100","CHESAPEAKE","VA","23320","U","N","","Q","T","NATIONAL ASSOCIATION OF RESIDENTIAL PROPERTY MANGERS, INC. POLITICAL ACTION COMMITTEE (NARPM PAC)","","1583200173598594833","NATIONAL ASSOCIATION OF RESIDENTIAL PROPERTY MANGERS, INC. POLITICAL ACTION COMMITTEE (NARPM PAC)","","Committee","C00567792","fec","C00567792"
"C00567818","SIMI VALLEY DEMOCRATIC CLUB","GRAY, DAWN M","P.O. BOX 586","","SIMI VALLEY","CA","93062","U","X","DEM","Q","","VENTURA COUNTY DEMOCRATIC CENTRAL COMMITTEE","","1583200173598218171","SIMI VALLEY DEMOCRATIC CLUB","DEM","Committee","C00567818","fec","C00567818"
"C00567826","TOM HILL FOR CONGRESS","HILL, THOMAS W. MR.","2700 MT OLIVET ROAD","","ZIRCONIA","NC","28790","P","H","DEM","Q","","NONE","H4NC11086","1583200173598291421","TOM HILL FOR CONGRESS","DEM","Committee","C00567826","fec","C00567826"
"C00567842","M.V. VINNY MENDOZA","MANLIO V MENDOZA","38818 DROTT LANE","","PONCHATOULA","LA","704544836","P","H","DEM","Q","","","","1583200173598182999","M.V. VINNY MENDOZA","DEM","Committee","C00567842","fec","C00567842"
"C00567883","AMERICAN ASSOCIATION OF CHILD & ADOLESCENT PSYCHIATRY PAC (AACAP-PAC)","FORDI, HEIDI BUTTNER MRS.","3615 WISCONSIN AVENUE NW","","WASHINGTON","DC","20016","U","Q","","Q","M","AMERICAN ASSOCIATION OF CHILD AND ADOLESCENT PSYCHIATRY","","1583200173598240121","AMERICAN ASSOCIATION OF CHILD & ADOLESCENT PSYCHIATRY PAC (AACAP-PAC)","","Committee","C00567883","fec","C00567883"
"C00567917","LATINO FUND; THE","SAENZ, ADRIAN","700 14TH STREET NW, 2ND FLOOR","","WASHINGTON","DC","20005","J","N","","T","","","","1583200173598381626","LATINO FUND; THE","","Committee","C00567917","fec","C00567917"
"C00568089","STAND PAC","KILGORE, PAUL","824 S MILLEDGE AVE STE 101","","ATHENS","GA","30605","D","N","","M","","","","1583200173598714044","STAND PAC","","Committee","C00568089","fec","C00568089"
"C00568113","MOONEY VICTORY FUND","CRATE, BRADLEY T. MR.","C/O RED CURVE SOLUTIONS","138 CONANT STREET, 2ND FLOOR","BEVERLY","MA","01915","J","N","","Q","","NONE","H4WV02080","1583200173598834529","MOONEY VICTORY FUND","","Committee","C00568113","fec","C00568113"
"C00568154","LIVONIA DEMOCRATIC CLUB","CHRISTOPHER LEE","36797 BRISTOL ST.","","LIVONIA","MI","48154","U","N","DEM","Q","","","","158320017359854698","LIVONIA DEMOCRATIC CLUB","DEM","Committee","C00568154","fec","C00568154"
"C00568162","SCALISE LEADERSHIP FUND","OTTENHOFF, BENJAMIN","320 FIRST ST SE","","WASHINGTON","DC","20003","J","N","","Q","","","H0LA01087","1583200173598155842","SCALISE LEADERSHIP FUND","","Committee","C00568162","fec","C00568162"
"C00568170","PRIORITIES FOR IOWA POLITICAL FUND","KOOPMANS, RYAN","PO BOX 93843","","DES MOINES","IA","50393","U","O","","Q","","NONE","","1583200173598324714","PRIORITIES FOR IOWA POLITICAL FUND","","Committee","C00568170","fec","C00568170"
"C00568196","LAKE CHARLES PILOTS INC FEDERAL POLITICAL ACTION COMMITTEE","GAGNE, JONATHAN","4902 IHLES ROAD SUITE A","","LAKES CHARLES","LA","70605","U","N","","Q","C","LAKE CHARLES PILOTS, INC.","","1583200173599741189","LAKE CHARLES PILOTS INC FEDERAL POLITICAL ACTION COMMITTEE","","Committee","C00568196","fec","C00568196"
"C00568246","OUR VOICES MATTER","CHARLES PASCAL","402 GRANT AV","","LEECHBURG","PA","15656","U","O","","A","","","","1583200173599492950","OUR VOICES MATTER","","Committee","C00568246","fec","C00568246"
"C00568261","INLAND EMPIRE TAXPAYERS ASSOCIATION FEDERAL PAC","TEAMAN, RICHARD","4201 BROCKTON AVE STE 100","","RIVERSIDE","CA","92501","U","O","","Q","","","","1583200173599798632","INLAND EMPIRE TAXPAYERS ASSOCIATION FEDERAL PAC","","Committee","C00568261","fec","C00568261"
"C00568337","WE THE PEOPLE OF DC","NATHAN SPEIGHT","1224 G STREET SE SUITE B","","WASHINGTON","DC","20003","U","O","","A","","","","1583200173599237002","WE THE PEOPLE OF DC","","Committee","C00568337","fec","C00568337"
"C00568410","ERICSSON INC. U.S. EMPLOYEES POLITICAL ACTION COMMITTEE ('ERICSSON PAC')","BAFFER, BARBARA","1776 EYE STREET NW","SUITE 240","WASHINGTON","DC","20006","U","Q","","M","C","","","1583200173599704314","ERICSSON INC. U.S. EMPLOYEES POLITICAL ACTION COMMITTEE ('ERICSSON PAC')","","Committee","C00568410","fec","C00568410"
"C00568444","CENTER FORWARD COMMITTEE","JEFFERIES MURRAY","555 12TH STREET, NW","SUITE 700","WASHINGTON","DC","20004","B","O","","Q","","","","1583200173599392758","CENTER FORWARD COMMITTEE","","Committee","C00568444","fec","C00568444"
"C00568519","CONCRETE AND PORTLAND CEMENT ACTION NETWORK","RITER, JOEL","P.O. BOX 75650","","WASHINGTON","DC","20013","U","O","","Q","","NONE","","1583200173599955610","CONCRETE AND PORTLAND CEMENT ACTION NETWORK","","Committee","C00568519","fec","C00568519"
"C00568543","AMERICAN FREEDOM BUILDERS ACTION NETWORK","RITER, JOEL","P.O. BOX 75650","","WASHINGTON","DC","20013","U","O","","Q","","NONE","","1583200173599845217","AMERICAN FREEDOM BUILDERS ACTION NETWORK","","Committee","C00568543","fec","C00568543"
"C00568550","OHIOANS FOR ACCOUNTABLE GOVERNMENT","PETER J CORRIGAN","PO BOX 150","21887 LORAIN AVENUE","CLEVELAND","OH","44126","U","O","","T","","","","1583200173599365318","OHIOANS FOR ACCOUNTABLE GOVERNMENT","","Committee","C00568550","fec","C00568550"
"C00568584","COTIVITI CORPORATION POLITICAL ACTION COMMITTEE (COTIVITI PAC)","NORKO, HEATHER","50 DANBURY ROAD","","WILTON","CT","06897","B","Q","","T","C","","","158320017359991850","COTIVITI CORPORATION POLITICAL ACTION COMMITTEE (COTIVITI PAC)","","Committee","C00568584","fec","C00568584"
"C00568626","CHAPMAN VICTORY FUND","BRADLEY CRATE","C/O RED CURVE SOLUTIONS","138 CONANT STREET, 2ND FLOOR","BEVERLY","MA","01915","J","N","","Q","","","H4MA09078","1583200173599415816","CHAPMAN VICTORY FUND","","Committee","C00568626","fec","C00568626"
"C00568634","IOWA REPUBLICAN PARTY 2014 VICTORY FUND","BRADLEY CRATE","C/O RED CURVE SOLUTIONS","138 CONANT STREET","BEVERLY","MA","01915","J","N","","Q","","","S4IA00129","158320017359914018","IOWA REPUBLICAN PARTY 2014 VICTORY FUND","","Committee","C00568634","fec","C00568634"
"C00568659","GROWING AMERICA COALITION","CHRISTOPHER L TUTT","5710 US HWY 160 W","","MONTE VISTA","CO","81144","U","O","","T","","","","158320017359936965","GROWING AMERICA COALITION","","Committee","C00568659","fec","C00568659"
"C00568667","NEVADA COUNTY DEMOCRATIC CENTRAL COMMITTEE","JOHNSON, CHELSEA","2200-B DOUGLAS BLVD., STE. 140","","ROSEVILLE","CA","95661","U","N","DEM","Q","","NONE","","1583200173599241578","NEVADA COUNTY DEMOCRATIC CENTRAL COMMITTEE","DEM","Committee","C00568667","fec","C00568667"
"C00568709","BRIDGING THE GAP","LISA LISKER","228 S WASHINGTON ST STE 115","","ALEXANDRIA","VA","22314","D","N","","Q","","DEBRA S FISCHER","","1583200173599439843","BRIDGING THE GAP","","Committee","C00568709","fec","C00568709"
"C00568717","AMERICAN UNITY FUND INC FEDERAL COMMITTEE","LISA LISKER","1212 NEW YORK AVE., NW","STE. 850","WASHINGTON","DC","20005","B","N","","Q","","","","1583200173599641247","AMERICAN UNITY FUND INC FEDERAL COMMITTEE","","Committee","C00568717","fec","C00568717"
"C00568741","RESTORE A FREE AMERICA PAC","ANNA PEARSON","7945 SAUSALITO AVE","","WEST HILLS","CA","913044613","U","O","","A","","","","1583200173599171735","RESTORE A FREE AMERICA PAC","","Committee","C00568741","fec","C00568741"
"C00568774","CAT PING FOR CONGRESS","CATHERINE L PING","5859 E 38TH ST","","INDIANAPOLIS","IN","46218","P","H","REP","T","","","H8IN07259","1583200173599129067","CAT PING FOR CONGRESS","REP","Committee","C00568774","fec","C00568774"
"C00568840","GROWTH POLITICAL ACTION COMMITTEE ('GROWTH PAC')","MARSTON, CHRIS","3213 DUKE ST # 627","","ALEXANDRIA","VA","223144533","U","O","","T","","","","158320017359977902","GROWTH POLITICAL ACTION COMMITTEE ('GROWTH PAC')","","Committee","C00568840","fec","C00568840"
"C00568873","HAWAII SENATE VICTORY FUND","ZAMORE, JUDITH","918 PENNSYLVANIA AVE SE","","WASHINGTON","DC","20003","J","N","","Q","","NONE","S4HI00136","158320017359982835","HAWAII SENATE VICTORY FUND","","Committee","C00568873","fec","C00568873"
"C00568881","WELLPATH PAC","PERRY, DAVID","1283 MURFREESBORO RD SUITE 500","","NASHVILLE","TN","37217","U","N","","M","","NONE","","1583200173599823784","WELLPATH PAC","","Committee","C00568881","fec","C00568881"
"C00568931","MI PLANNED PARENTHOOD VOTES","LIBBY MCGAUGHEY","115 W ALLEGAN STE 500","","LANSING","MI","48933","U","O","","Q","","NONE ","","1583200173599637561","MI PLANNED PARENTHOOD VOTES","","Committee","C00568931","fec","C00568931"
"C00568956","TED PAC","NANCY H WATKINS","610 S BOULEVARD","","TAMPA","FL","33606","U","N","","Q","","NONE","","1583200173599246194","TED PAC","","Committee","C00568956","fec","C00568956"
"C00568964","LIUNA BUILDING AMERICA","SABITONI, ARMAND E.","905 16TH STREET, NW","","WASHINGTON","DC","20006","U","O","","Q","","NONE","","1583200173599899841","LIUNA BUILDING AMERICA","","Committee","C00568964","fec","C00568964"
"C00569012","SOUTHERN FUTURES A POLITICAL ACTION COMMITTEE","BENJAMIN FARMER","POST OFFICE BOX 626","","HUNTSVILLE","AL","35804","U","N","","M","","","","158320017359977163","SOUTHERN FUTURES A POLITICAL ACTION COMMITTEE","","Committee","C00569012","fec","C00569012"
"C00569079","HICE FREEDOM FUND","KILGORE, PAUL","824 S MILLEDGE AVE STE 101","","ATHENS","GA","30605","J","N","","Q","","NONE","H0GA07125","1583200173599312468","HICE FREEDOM FUND","","Committee","C00569079","fec","C00569079"
"C00569152","MALLINCKRODT LLC POLITICAL ACTION COMMITTEE","TYNDALL, MARK","900 G STREET, NW","SUITE 602","WASHINGTON","DC","20001","B","Q","","M","C","","","1583200173599874661","MALLINCKRODT LLC POLITICAL ACTION COMMITTEE","","Committee","C00569152","fec","C00569152"
"C00569285","SIRIUS XM RADIO INC. AND PANDORA MEDIA, LLC PAC (SIRIUSXM PANDORA PAC)","BARRY, THOMAS","1290 AVENUE OF THE AMERICAS","11TH FLOOR","NEW YORK","NY","10104","B","Q","","M","C","PANDORA MEDIA, LLC","","1583200173599941110","SIRIUS XM RADIO INC. AND PANDORA MEDIA, LLC PAC (SIRIUSXM PANDORA PAC)","","Committee","C00569285","fec","C00569285"
"C00569293","DEEDS NOT WORDS POLITICAL ACTION COMMITTEE","RALLS, STEVE","332 W LEE HWY","SUITE 303","WARRENTON","VA","20186","D","N","","T","","","","1583200173599565050","DEEDS NOT WORDS POLITICAL ACTION COMMITTEE","","Committee","C00569293","fec","C00569293"
"C00569319","OHIOANS FOR A BETTER FUTURE","MATTHEW DOTSON","225 E BROAD STREET","","COLUMBUS","OH","43215","U","O","","Q","","","","1583200173599430329","OHIOANS FOR A BETTER FUTURE","","Committee","C00569319","fec","C00569319"
"C00569343","ALLIANCE FOR A BETTER RHODE ISLAND","MARTIN, GEMMA","1643 WARWICK AVE","#139","WARWICK","RI","02889","U","O","","Q","","NONE","","1583200173599299600","ALLIANCE FOR A BETTER RHODE ISLAND","","Committee","C00569343","fec","C00569343"
"C00569392","FOR JUDICAL FAIRNESS PROJECT; THE","GARDNER, GRANT","5200 ROCKY RIVER RD","","CHARLOTTE","NC","28215","U","O","","Q","","NONE","","1583200173599619987","FOR JUDICAL FAIRNESS PROJECT; THE","","Committee","C00569392","fec","C00569392"
"C00569491","FIRST CONGRESSIONAL DISTRICT REPUBLICAN CENTRAL COMMITTEE","PETER DOLPH","7261 WALDER AVE","","LITTLETON","CO","80128","U","X","REP","Q","","","","1583200173600712559","FIRST CONGRESSIONAL DISTRICT REPUBLICAN CENTRAL COMMITTEE","REP","Committee","C00569491","fec","C00569491"
"C00569517","MEGAPHONE","MCALPIN, LUKE","PO BOX 341027","","AUSTIN","TX","78734","U","O","","Q","","","","1583200173600713468","MEGAPHONE","","Committee","C00569517","fec","C00569517"
"C00569525","ASSOCIATION OF DENTAL SUPPORT ORGANIZATIONS PAC","VINCENT TALLMAN","1950 ROLAND CLARKE PLACE STE 300","","RESTON","VA","20191","U","N","","Q","T","ASSOCIATION OF DENTAL SUPPORT ORGANIZATIONS","","158320017360015244","ASSOCIATION OF DENTAL SUPPORT ORGANIZATIONS PAC","","Committee","C00569525","fec","C00569525"
"C00569533","OFFICIAL 9TH DISTRICT DEMOCRATIC PARTY","HERZIG, WALT","PO BOX 37","","ROSEVILLE","MI","48066","U","X","DEM","Q","","NONE","","1583200173600372411","OFFICIAL 9TH DISTRICT DEMOCRATIC PARTY","DEM","Committee","C00569533","fec","C00569533"
"C00569558","REBUILDING AMERICAS TRUST PAC","KILGORE, PAUL","824 S MILLEDGE AVE STE 101","","ATHENS","GA","30605","D","N","","M","","","","1583200173600285817","REBUILDING AMERICAS TRUST PAC","","Committee","C00569558","fec","C00569558"
"C00569582","KANSAS AG COMMUNITIES COALITION","TEAGARDEN, MATT","6031 SW 37TH STREET","","TOPEKA","KS","66614","U","O","","Q","","KANSAS LIVESTOCK ASSOCIATION","","1583200173600366054","KANSAS AG COMMUNITIES COALITION","","Committee","C00569582","fec","C00569582"
"C00569590","JIMMY FIELD CAMPAIGN FEDERAL POLITICAL ACTION COMMITTEE","JAMES S BURLAND","8743 WEST FAIRWAY DRIVE","","BATON ROUGE","LA","70809","U","N","","Q","M","JIMMY FIELD CAMPAIGN","","1583200173600924197","JIMMY FIELD CAMPAIGN FEDERAL POLITICAL ACTION COMMITTEE","","Committee","C00569590","fec","C00569590"
"C00569616","WASHINGTON'S FUTURE","DAN BRADY","PO BOX 31818","","BELLINGHAM","WA","98228","U","O","","Q","","","","1583200173600669435","WASHINGTON'S FUTURE","","Committee","C00569616","fec","C00569616"
"C00569707","KELLER4AMERICA","CRAIG KELLER","PO BOX 16716","","SEATTLE","WA","98116","P","H","REP","Q","","","H4WA07073","1583200173600906114","KELLER4AMERICA","REP","Committee","C00569707","fec","C00569707"
"C00569806","QUALITY PUBLIC SCHOOLS PAC","MARK H GOLDEY","1400 FIFTH AVENUE #THC1","","NEW YORK","NY","10026","U","N","","M","","","","1583200173600154339","QUALITY PUBLIC SCHOOLS PAC","","Committee","C00569806","fec","C00569806"
"C00569863","KLW POLITICAL FUND","CORNELL, EMILY MS","733 EAST AIRPORT AVE.","SUITE 201","BATON ROUGE","LA","70806","U","O","","T","","","","1583200173600703537","KLW POLITICAL FUND","","Committee","C00569863","fec","C00569863"
"C00569871","DOING RIGHT - RESULTS ACTION UNITY LEADERSHIP PAC","MELE, STEVEN","PO BOX 3433","","PALM DESERT","CA","92261","D","N","","M","","","","1583200173600329122","DOING RIGHT - RESULTS ACTION UNITY LEADERSHIP PAC","","Committee","C00569871","fec","C00569871"
"C00569897","UNITED EMRITS OF AMERICA","RONALD SATISH EMRIT","8756 LAS VEGAS COURT #2023","","FORT WORTH","TX","76116","P","P","DEM","Q","","","P60005535","1583200173600872872","UNITED EMRITS OF AMERICA","DEM","Committee","C00569897","fec","C00569897"
"C00569905","THE 2016 COMMITTEE","SARACINO, WILLIAM","370 MAPLE AVENUE W","SUITE 4","VIENNA","VA","221805615","U","O","","Q","","STARS AND STRIPES FOREVER PAC","","1583200173600971960","THE 2016 COMMITTEE","","Committee","C00569905","fec","C00569905"
